node,in_degree,out_degree,betweenness,closeness,pagerank,eigenvector,hub_score,authority_score,in_degree_raw,out_degree_raw,comment_count,community,role,role_score
UCQVGcWGGUSdNK8AAL1J26ZA,0.2727272727272727,0.0,0.0,0.0005778185649705992,0.00015749180540269704,0.0,0.0,9.215649695500279e-21,3,0,1,469,Authority,0.13636363636363646
UCpDN_hd0FAEyemyJirDvm7g,0.2727272727272727,0.0,0.0,0.0003059039461609055,0.00022448582021543901,0.0,0.0,3.404700932855513e-19,3,0,1,1172,Authority,0.13636363636363646
UCcNCIfwY_janpCeAiYrSDQQ,0.2727272727272727,0.0,0.0,0.0003059039461609055,0.00022448582021543901,0.0,0.0,6.555867166397757e-19,3,0,0,412,Authority,0.13636363636363646
UCGTcF4sjAOIJujN1F-_HPyg,0.2727272727272727,0.0,0.0,0.0003246875218023646,0.00015302553774851425,0.0,0.0,2.700181688322306e-19,3,0,0,897,Authority,0.13636363636363646
UCNufVVlcDGjiQLlReiBBY7A,0.2727272727272727,0.0,0.0,0.0003059039461609055,0.00022448582021543901,0.0,0.0,1.972230576396816e-19,3,0,0,171,Authority,0.13636363636363646
UCNWE-ArKDdSnTvVL59YL_yg,0.2727272727272727,0.0033783783783783786,0.0,0.02979133231986371,0.00014959140219179598,0.0,2.233091817473997e-20,7.579266891818091e-20,3,1,3,847,Authority,0.13636363636363646
UC4nrygh3gehmOUCL0oy8Bqw,0.2727272727272727,0.0,0.0,0.0005140885761870772,0.00013516046713178302,0.0,0.0,1.2663689600872746e-19,3,0,0,897,Authority,0.13636363636363646
UC57hpFvNTYFrb1644a3EaxQ,0.2727272727272727,0.0,0.0,0.02184750630540518,0.00023936798036672054,0.0,0.0,2.3580788703430638e-20,3,0,1,180,Authority,0.13636363636363646
UCFaya_2vlzMOh1wZBv_d6Gw,0.2727272727272727,0.0,0.0,0.0005364402534126024,0.00015302553774851425,0.0,0.0,1.8992774292606055e-19,3,0,0,222,Authority,0.13636363636363646
UCrRZ5ULiQgSQ-n9k0bqvA6A,0.2727272727272727,0.0,0.0,0.0003059039461609055,0.00022448582021543901,0.0,0.0,-1.3124894206708972e-20,3,0,0,160,Authority,0.13636363636363646
UCgQYpT9joqW0c0XmaWUtwrA,0.2727272727272727,0.0,0.0,0.0003059039461609055,0.00022448582021543901,0.0,0.0,1.5199576378746748e-19,3,0,0,573,Authority,0.13636363636363646
UCDfIf7LAfhWdFs4KCegiESw,0.2727272727272727,0.0,0.0,0.0003059039461609055,0.00022448582021543901,0.0,0.0,7.092850047663106e-20,3,0,2,345,Authority,0.13636363636363646
UCTWU6xjtWbtKW9UOcIFWddw,0.2727272727272727,0.0,0.0,0.0003059039461609055,0.00022448582021543901,0.0,0.0,1.541858363103514e-19,3,0,0,1130,Authority,0.13636363636363646
UCRC6FHs-fc9t6rWPC1jkwrw,0.2727272727272727,0.0,0.0,0.0005710206995003569,0.00018428941132779384,0.0,0.0,1.630081847556662e-20,3,0,1,829,Authority,0.13636363636363646
UC6aNlbobB5ws_XLTzh9a1CA,0.2727272727272727,0.030405405405405407,0.0,0.03674462380881291,0.00017982314367361103,0.0,7.330567870331732e-08,-7.50500248080713e-21,3,9,9,180,Authority,0.13636363636363646
UCUu-MOMRIK4ql1fifuhJleg,0.2727272727272727,0.0,0.0,0.029753490386525704,0.0003947876162970886,0.0,0.0,8.563759794411412e-21,3,0,0,263,Authority,0.13636363636363646
UCDnlJrWzPSvpXlJJ23H9hEw,0.2727272727272727,0.0,0.0,0.00036417136447726846,0.0003173777089872479,0.0,0.0,4.050857922953339e-20,3,0,0,333,Authority,0.13636363636363646
UCB-PP-Xhbv2jJyk3esAf5PA,0.2727272727272727,0.0,0.0,0.00020393596410727031,0.00017089060836524543,0.0,0.0,1.832434475263956e-20,3,0,2,459,Authority,0.13636363636363646
UC0Ig4y399o0c3yFeQ_AuSLw,0.2727272727272727,0.0,0.0,0.0015421083705642353,0.00023132842865439179,0.0,0.0,-2.7071749089812523e-20,3,0,0,867,Authority,0.13636363636363646
UCzHpRhYGhuvcUcn7IBLfHpQ,0.2727272727272727,0.0033783783783783786,0.0,0.0217201662236145,0.00012837174029742518,0.0,3.2958141796035525e-18,3.2375521660287966e-19,3,1,2,762,Authority,0.13636363636363646
UC4IFWhGhCm6jXKzCTfjXkdg,0.2727272727272727,0.0,0.0,0.01875327791818488,0.0001887556789819766,0.0,0.0,6.252039120727762e-20,3,0,2,762,Authority,0.13636363636363646
UCSLllpqFIeEn64MRzz_z0QA,0.2727272727272727,0.0,0.0,0.0003059039461609055,0.00022448582021543901,0.0,0.0,6.733367692660644e-20,3,0,0,43,Authority,0.13636363636363646
UCdUzv3_auuCgS8_J_KRm2Ig,0.2727272727272727,0.0,0.0,0.00010196798205363516,0.00011729539651505184,0.0,0.0,2.7788334966635223e-19,3,0,2,946,Authority,0.13636363636363646
UCACnqxIQ0IGzOf6WkNvDvJA,0.2727272727272727,0.0,0.0,0.0003059039461609055,0.00022448582021543901,0.0,0.0,6.476039167119579e-19,3,0,0,511,Authority,0.13636363636363646
UC56FIMpuZ-6WSfoh0e3nCSA,0.2727272727272727,0.0,0.0,0.0003059039461609055,0.00022448582021543901,0.0,0.0,2.7744679701287146e-20,3,0,1,131,Authority,0.13636363636363646
UCxQuhbMIeHN0NQTESLKiChg,0.2727272727272727,0.0,0.0,0.0005140885761870772,0.00013516046713178302,0.0,0.0,4.935429912385206e-19,3,0,0,458,Authority,0.13636363636363646
UCXdBSOHKQoLHA-uNjgpwNhA,0.2727272727272727,0.0,0.0,0.02428435474785851,0.0001976882142903422,0.0,0.0,-2.072366656039517e-20,3,0,0,847,Authority,0.13636363636363646
UCmAe90C2ukUUBpdopj8YRZA,0.2727272727272727,0.0,0.0,0.0003059039461609055,0.00022448582021543901,0.0,0.0,1.2997474713031932e-19,3,0,0,789,Authority,0.13636363636363646
UCm97XxcwI6gAfP8xqW0gNpA,0.2727272727272727,0.0,0.0,0.02502946691631163,0.00012325042005396222,0.0,0.0,3.65517291724846e-19,3,0,0,190,Authority,0.13636363636363646
UCdcoomusDupd7rOpb8a33Lw,0.2727272727272727,0.0,0.0,0.024266743846505127,0.00014409300244014865,0.0,0.0,6.836284593629053e-19,3,0,2,280,Authority,0.13636363636363646
UC4u2-WtlxLOovQCjoE8YaWw,0.2727272727272727,0.0,0.0,0.000555889966679495,0.0001887556789819766,0.0,0.0,4.303179562906999e-20,3,0,0,601,Authority,0.13636363636363646
UCxUVloZbF0yNfIGCH95zsBg,0.2727272727272727,0.0,0.0,0.0210198749852017,0.0001887556789819766,0.0,0.0,3.586564541677089e-20,3,0,0,530,Authority,0.13636363636363646
UCPyt3C8z4bjIiU4lL2utfnw,0.2727272727272727,0.0,0.0,0.0006952362412747851,0.00017759000984651964,0.0,0.0,3.790522966970578e-20,3,0,1,715,Authority,0.13636363636363646
UCZys-FEh1c0pMfgi_tjiPOA,0.2727272727272727,0.0033783783783783786,0.0,0.0004248665918901465,0.00022448582021543901,0.0,-1.5069018794367968e-19,4.6172451445642926e-20,3,1,2,1257,Authority,0.13636363636363646
UCiXWFrqvb0zdLmP7d26etzg,0.2727272727272727,0.0,0.0,0.0003059039461609055,0.00022448582021543901,0.0,0.0,1.715239910386041e-19,3,0,2,142,Authority,0.13636363636363646
UCQ7jGKDevtpXZQez--j7IRA,0.2727272727272727,0.0,0.0,0.022542555931322296,0.0001887556789819766,0.0,0.0,5.099753156201415e-19,3,0,1,865,Authority,0.13636363636363646
UCvRekhn-XTm3qIsV_szkOGA,0.2727272727272727,0.0,0.0,0.0003059039461609055,0.00022448582021543901,0.0,0.0,1.5734489997710484e-19,3,0,0,556,Authority,0.13636363636363646
UCADye0IUQIoBkKTeEuZbkbw,0.2727272727272727,0.0,0.0,0.0003059039461609055,0.00022448582021543901,0.0,0.0,1.0961367876770102e-19,3,0,0,106,Authority,0.13636363636363646
UCmG4h3O_nCoik4lKYHnwY6g,0.2727272727272727,0.0,0.0,0.027641784082751586,0.00015749180540269704,0.0,0.0,4.586117242473175e-20,3,0,0,204,Authority,0.13636363636363646
UCU36Z1OjG4U_T-c2dHhAPkw,0.2727272727272727,0.0,0.0,0.0003059039461609055,0.00022448582021543901,0.0,0.0,2.4224033896636177e-19,3,0,2,336,Authority,0.13636363636363646
UCfyWeSJLFd6VTbP_Px897hA,0.2727272727272727,0.0,0.0,0.0012308992119331673,0.00015004802597905903,0.0,0.0,8.510397800768718e-20,3,0,0,726,Authority,0.13636363636363646
UCwYhYiQ2F-BdxAwkGe3R-cw,0.2727272727272727,0.0,0.0,0.0003059039461609055,0.00022448582021543901,0.0,0.0,-8.795937896956825e-21,3,0,2,338,Authority,0.13636363636363646
UCtkTqGptoPyALOmvxqx6JUA,0.2727272727272727,0.0,0.0,0.0003933050736354499,0.00014409300244014865,0.0,0.0,3.7687617809538163e-19,3,0,0,421,Authority,0.13636363636363646
UCfzeLaWiBdgwbHWIypBi_cA,0.2727272727272727,0.0,0.0,0.018759714749158024,0.00010836286120668624,0.0,0.0,1.16312755024781e-19,3,0,0,762,Authority,0.13636363636363646
UCOrXQugLCEYXhkN2FuGcwaw,0.2727272727272727,0.0,0.0,0.00020393596410727031,0.00017089060836524543,0.0,0.0,2.9360931543430825e-20,3,0,0,1242,Authority,0.13636363636363646
UC3rUucBM1L4yloA8G2MZkYA,0.2727272727272727,0.0,0.0,0.0003059039461609055,0.00022448582021543901,0.0,0.0,2.6899909984163475e-20,3,0,1,646,Authority,0.13636363636363646
UC6Ukt5iUb5bHj6OaeNy6yhg,0.2727272727272727,0.0,0.0,0.0003059039461609055,0.00022448582021543901,0.0,0.0,5.681540627651215e-19,3,0,2,732,Authority,0.13636363636363646
UCqSmQGWOe5WTT1-5G9KHj-Q,0.2727272727272727,0.0,0.0,0.02064849068381849,7.692033692123932e-05,0.0,0.0,6.967516966961271e-19,3,0,2,762,Authority,0.13636363636363646
UCh9gqzL8QIOdoKSrnIW7NZw,0.2727272727272727,0.0,0.0,0.00013595730940484688,0.00010389659355250342,0.0,0.0,4.805865330125944e-19,3,0,2,1006,Authority,0.13636363636363646
UCbDQDp_HQFXJ20dWmsi6pbQ,0.2727272727272727,0.0,0.0,0.0028558007144730913,0.00015749180540269704,0.0,0.0,-4.0576532508944556e-20,3,0,0,340,Authority,0.13636363636363646
UC2eu49mMpXepaDYmbkiuGYg,0.2727272727272727,0.0,0.0,0.0003059039461609055,0.00022448582021543901,0.0,0.0,5.225761742601182e-19,3,0,0,474,Authority,0.13636363636363646
UCwp3-Vty4BKKAofTIelSwEQ,0.2727272727272727,0.0,0.0,0.0003059039461609055,0.00022448582021543901,0.0,0.0,3.533502438956672e-19,3,0,0,937,Authority,0.13636363636363646
UCaWQCU7hE7prEVA8iGU8JyA,0.2727272727272727,0.0,0.0,0.024670197677213766,0.00018428941132779384,0.0,0.0,1.3047805601920921e-19,3,0,2,197,Authority,0.13636363636363646
UCmJAhB0-cYxpyW0xtUV76YA,0.2727272727272727,0.0,0.0,0.0003059039461609055,0.00022448582021543901,0.0,0.0,3.8913415199865655e-19,3,0,0,363,Authority,0.13636363636363646
UCHBo0bEb3LY3x-cbKI-4cPw,0.2727272727272727,0.0,0.0,0.0003059039461609055,0.00022448582021543901,0.0,0.0,1.1027245938116015e-19,3,0,0,151,Authority,0.13636363636363646
UCZdnO1TeJ43VSGVN_Vbm3dg,0.2727272727272727,0.0,0.0,0.0003059039461609055,0.00022448582021543901,0.0,0.0,2.4304105866320604e-19,3,0,0,372,Authority,0.13636363636363646
UCETr23TQ89MTML-et9qeyzA,0.2727272727272727,0.0,0.0,0.0008077776078311411,0.00019768821429034223,0.0,0.0,7.97676551631247e-20,3,0,0,726,Authority,0.13636363636363646
UCLpJqfrTcLpvrEme3Vp8-vQ,0.2727272727272727,0.0,0.0,0.029689379256897148,0.00017124726193406075,0.0,0.0,2.0621763945019279e-19,3,0,0,180,Authority,0.13636363636363646
UCEmkjlmedFQBVgFTEZDKP5g,0.2727272727272727,0.0,0.0,0.0003186499439176099,0.0001976882142903422,0.0,0.0,4.073858276654961e-19,3,0,1,318,Authority,0.13636363636363646
UCeBZyMOdApeYH7PNivm19xQ,0.2727272727272727,0.0,0.0,0.0003980040589835437,0.0001887556789819766,0.0,0.0,-1.6748265419077335e-21,3,0,0,222,Authority,0.13636363636363646
UC5HdtkYyKrCSKqG5xp765AQ,0.2727272727272727,0.0,0.0,0.00010196798205363516,0.00011729539651505184,0.0,0.0,6.19220200099977e-19,3,0,2,470,Authority,0.13636363636363646
UCMURtq0L50wgS7BkdPJtKZQ,0.2727272727272727,0.0,0.0,0.0003059039461609055,0.00022448582021543901,0.0,0.0,1.9318786141493338e-19,3,0,2,383,Authority,0.13636363636363646
UC4zURAatpdGi7qeApDoRP7A,0.2727272727272727,0.0,0.0,0.0006952362412747851,0.00017759000984651964,0.0,0.0,-4.3234085617975074e-20,3,0,0,715,Authority,0.13636363636363646
UCSd6VOiYnWRnaL7zgghaDzw,0.2727272727272727,0.0,0.0,0.0003059039461609055,0.00022448582021543901,0.0,0.0,6.230241088175835e-19,3,0,0,132,Authority,0.13636363636363646
UCMerpNIPLvOyYYWkP-IFI4Q,0.2727272727272727,0.0,0.0,0.020641991970851644,0.00017303441683925316,0.0,0.0,5.082732286677384e-19,3,0,2,762,Authority,0.13636363636363646
UCTHA2U1Q4NW80xx15xDuMOg,0.2727272727272727,0.0,0.0,0.0005364402534126024,0.00015302553774851425,0.0,0.0,4.262017546858256e-22,3,0,0,1287,Authority,0.13636363636363646
UCu45kXo1Sn52hp5NTjKonnw,0.2727272727272727,0.0,0.0,0.0003059039461609055,0.00022448582021543901,0.0,0.0,1.7803909617348072e-19,3,0,0,721,Authority,0.13636363636363646
UC1ohzUUnpwG_hH2xCVgId8w,0.2727272727272727,0.0,0.0,0.0201009592651881,0.0001632975484509351,0.0,0.0,3.34533681912792e-19,3,0,0,530,Authority,0.13636363636363646
UCvURKJYbFdFUenSUUniEGJw,0.2727272727272727,0.0,0.0,0.0003059039461609055,0.00022448582021543901,0.0,0.0,2.134591268146016e-19,3,0,0,377,Authority,0.13636363636363646
UCx4epjqpPA67A6Jw52tlDVw,0.2727272727272727,0.0,0.0,0.0003059039461609055,0.00022448582021543901,0.0,0.0,3.585677954909742e-19,3,0,0,856,Authority,0.13636363636363646
UC52lW2YH4Ho0ioN5G5ESfpw,0.2727272727272727,0.0,0.0,0.0003059039461609055,0.00022448582021543901,0.0,0.0,1.2044456027472865e-19,3,0,0,355,Authority,0.13636363636363646
UC0g7j0fHI-6p182BZJ9Y9Bg,0.2727272727272727,0.0,0.0,0.0004398320419925457,0.0001976882142903422,0.0,0.0,-3.266292329347554e-20,3,0,1,533,Authority,0.13636363636363646
UCx2IKZiztazLRXBoIeyzWLQ,0.2727272727272727,0.0,0.0,0.0003059039461609055,0.00022448582021543901,0.0,0.0,2.15849691957386e-20,3,0,0,1244,Authority,0.13636363636363646
UC1wfoVNfpHQnLQbL_J5-bkQ,0.2727272727272727,0.0,0.0,0.0003670847353930866,0.00018875567898197663,0.0,0.0,1.362088026870965e-19,3,0,0,425,Authority,0.13636363636363646
UCKHdNYsuRn2jre7LVDQcf0A,0.2727272727272727,0.0,0.0,0.027375496255458025,0.00018428941132779384,0.0,0.0,3.075965815518985e-19,3,0,0,191,Authority,0.13636363636363646
UC0xPoguOg0MQR6wuv-z7mNQ,0.2727272727272727,0.0,0.0,0.0003059039461609055,0.00022448582021543901,0.0,0.0,8.25483708973468e-21,3,0,0,28,Authority,0.13636363636363646
UC6PFoduSNFxrbkC3mAnK7oA,0.2727272727272727,0.010135135135135136,0.0,0.00039187695063749986,0.00017089060836524543,0.0,4.246895851848004e-19,-4.60093490482059e-20,3,3,5,414,Authority,0.13636363636363646
UCqSZA8p7J6Maqi1TpYr4tNw,0.2727272727272727,0.0,0.0,0.002716493362547575,0.0001976882142903422,0.0,0.0,-1.9055048360856347e-20,3,0,0,340,Authority,0.13636363636363646
UCO1Bc4Zv7EXAHkm9WBtNMVw,0.2727272727272727,0.0,0.0,0.00035688793718772306,0.0001887556789819766,0.0,0.0,2.6082115224385208e-20,3,0,0,400,Authority,0.13636363636363646
UCca4IhV1ZyrfA52owo0ojEg,0.2727272727272727,0.0,0.0,0.02803548513671298,0.0001976882142903422,0.0,0.0,7.698759245201536e-21,3,0,2,194,Authority,0.13636363636363646
UCHGi7pnAgbBp0Vz2XU7D58Q,0.2727272727272727,0.0,0.0,0.0006951556341743475,0.0001976882142903422,0.0,0.0,1.4074530632468684e-19,3,0,0,449,Authority,0.13636363636363646
UCWy5FT3776j0eVq4QlMIanQ,0.2727272727272727,0.0,0.0,0.0011355525274154823,0.000278968616965675,0.0,0.0,9.309776168539174e-20,3,0,0,867,Authority,0.13636363636363646
UCCmYxH-AFuNeJmFTlnYaSHQ,0.2727272727272727,0.0,0.0,0.00045444989532546036,0.0001976882142903422,0.0,0.0,1.3349833294849932e-19,3,0,0,526,Authority,0.13636363636363646
UC8A42pPtO1bCGL5Kw7Tkybg,0.2727272727272727,0.0,0.0,0.0006447007897584674,0.00013069419947760023,0.0,0.0,2.0776616396595172e-19,3,0,0,829,Authority,0.13636363636363646
UC1SUle747UxU4wT-HetUnXg,0.2727272727272727,0.0,0.0,0.0003059039461609055,0.00022448582021543901,0.0,0.0,-4.5147721825365645e-20,3,0,0,376,Authority,0.13636363636363646
UC3qtSKqzzfg1diRVax8vy9w,0.2727272727272727,0.0,0.0,0.0003186499439176099,0.00019768821429034223,0.0,0.0,2.086543027574965e-19,3,0,0,1112,Authority,0.13636363636363646
UCNlJtQ-jGRinT9geRGslvDw,0.2727272727272727,0.006756756756756757,0.0,0.026998655517291973,0.00018250209446172153,0.0,3.0436234572479756e-20,1.4918918089670938e-19,3,2,2,215,Authority,0.13636363636363646
UCHLrQL3OSVtWXaitRFu1kog,0.2727272727272727,0.0,0.0,0.00020393596410727031,0.00017089060836524543,0.0,0.0,3.2911228741265214e-19,3,0,1,259,Authority,0.13636363636363646
UCChQbwtAdK2KwkQFhUVipmw,0.2727272727272727,0.0,0.0,0.0003059039461609055,0.00022448582021543901,0.0,0.0,-1.1421214971784454e-19,3,0,2,1273,Authority,0.13636363636363644
UC4GnnkHgbBD9iND31F05LGA,0.2727272727272727,0.0,0.0,0.0003262975425716325,0.0001976882142903422,0.0,0.0,-3.000389704016163e-19,3,0,0,768,Authority,0.13636363636363644
UCtlZQGW8jKMtkuzMcIGgKCA,0.2727272727272727,0.0,0.0,0.0014782340593574327,0.00014309869895166543,0.0,0.0,-4.213771991143009e-19,3,0,2,867,Authority,0.13636363636363644
UC0FPAE_rbshwg5xdzvnZfWg,0.2727272727272727,0.0,0.0,0.00020393596410727031,0.00017089060836524543,0.0,0.0,-1.6109701504153706e-19,3,0,0,83,Authority,0.13636363636363644
UCR4310N4m6K0D-yFCYk4DCw,0.2727272727272727,0.0,0.0,0.0014903609240082645,0.00015174946127589057,0.0,0.0,-2.9946760815830875e-19,3,0,0,670,Authority,0.13636363636363644
UCkNTxWiy6pxuHKR2g-6cuBQ,0.2727272727272727,0.0,0.0,0.0133966431758406,0.00015749180540269704,0.0,0.0,-2.7362116777444393e-19,3,0,2,205,Authority,0.13636363636363644
UCWMOK3iwQFtTId1i8kF15eA,0.2727272727272727,0.0,0.0,0.0001835423676965433,9.049779058995503e-05,0.0,0.0,-3.673083446531868e-19,3,0,2,1044,Authority,0.13636363636363644
UCSpSwDe84QV4Gbwhgoj6tzg,0.2727272727272727,0.0,0.0,0.0003059039461609055,0.00022448582021543901,0.0,0.0,-1.234181057792148e-19,3,0,1,681,Authority,0.13636363636363644
UC6sSlGL6DyvhiUFr1jQcjpg,0.2727272727272727,0.0,0.0,0.0003059039461609055,0.00022448582021543901,0.0,0.0,-1.2393564986687916e-19,3,0,0,85,Authority,0.13636363636363644
UCC5kUtAM5_Du1dDUQzvyvWg,0.2727272727272727,0.0,0.0,0.00036417136447726846,0.0001887556789819766,0.0,0.0,-1.4196152874325766e-19,3,0,0,1060,Authority,0.13636363636363644
UCMmTMW7mXSFnIvRC6PmKn0Q,0.2727272727272727,0.0,0.0,0.027510995775514406,0.00017858608192186838,0.0,0.0,-3.9078683730827297e-19,3,0,1,212,Authority,0.13636363636363644
UCpM1GG1d2yE0XDw2f0oPVkQ,0.2727272727272727,0.0,0.0,0.00033371339581189684,0.0001976882142903422,0.0,0.0,-2.7105188147776897e-19,3,0,0,1043,Authority,0.13636363636363644
UCPhgKSkXOFzzxO_pCInIUBw,0.2727272727272727,0.0,0.0,0.00033371339581189684,0.0001976882142903422,0.0,0.0,-3.0302770782423717e-19,3,0,0,1043,Authority,0.13636363636363644
UC4BDe47zVl9c9FtDY80mnoQ,0.2727272727272727,0.0,0.0,0.000579829767772446,0.00018428941132779384,0.0,0.0,-1.509445273591258e-19,3,0,0,725,Authority,0.13636363636363644
UC0cQJhWpBf885lN8MeNaLkg,0.2727272727272727,0.0,0.0,0.0003262975425716325,0.00019768821429034223,0.0,0.0,-7.949821909997507e-20,3,0,0,1036,Authority,0.13636363636363644
UCkEUw0zFXieEotUTiySromA,0.2727272727272727,0.0,0.0,0.0003059039461609055,0.00022448582021543901,0.0,0.0,-4.573358626273689e-19,3,0,0,745,Authority,0.13636363636363644
UC5BYn4mk81LxsJkffFBEYGg,0.2727272727272727,0.0,0.0,0.0011574126918177544,0.00012325042005396222,0.0,0.0,-2.055793232793873e-19,3,0,0,726,Authority,0.13636363636363644
UCmZzJFxjJ0-ykEAGc_siYvA,0.2727272727272727,0.0,0.0,0.0006215191287078714,0.00017982314367361103,0.0,0.0,-3.608336491420919e-19,3,0,0,706,Authority,0.13636363636363644
UCN77NMBY5ui-LlyCs6nIzNw,0.2727272727272727,0.0,0.0,0.0004433390524071094,0.00016195807305687982,0.0,0.0,-3.826039287280448e-19,3,0,0,1277,Authority,0.13636363636363644
UCv9iLBL0bS_D456ztClv2Cw,0.2727272727272727,0.0,0.0,0.00020393596410727031,0.00017089060836524543,0.0,0.0,-8.468297562515493e-20,3,0,2,108,Authority,0.13636363636363644
UC_RFxk0TCyp4GcaECQcrqtQ,0.2727272727272727,0.0,0.0,0.0008882544214449997,0.00017854706720098738,0.0,0.0,-2.889140160774035e-19,3,0,2,1083,Authority,0.13636363636363644
UCya6e5Ndik1TwkKDieyzozA,0.2727272727272727,0.0,0.0,0.0003838794618489794,0.0001976882142903422,0.0,0.0,-1.3637262657780538e-19,3,0,0,634,Authority,0.13636363636363644
UCdo1QjypTREz9P-h2Qv3L6w,0.2727272727272727,0.0,0.0,0.000593886246991172,0.0001976882142903422,0.0,0.0,-1.9777004978231557e-19,3,0,2,725,Authority,0.13636363636363644
UCGCvREGEt4EP7qNgSDAVF3g,0.2727272727272727,0.0,0.0,0.0003059039461609055,0.00022448582021543901,0.0,0.0,-4.106489538744168e-19,3,0,0,143,Authority,0.13636363636363644
UCtPlhJaoaHi-YxLpPiIMW7w,0.2727272727272727,0.0,0.0,0.00040787192821454063,0.00011282912886086902,0.0,0.0,-1.4367968898558797e-19,3,0,2,653,Authority,0.13636363636363644
UCrH6DfD2-Hmdgwndrqrjb8g,0.2727272727272727,0.0,0.0,0.00020393596410727031,0.00017089060836524543,0.0,0.0,-1.7251017674678835e-19,3,0,0,167,Authority,0.13636363636363644
UCBsilgUXOlUErxS5nrjhunA,0.2727272727272727,0.0,0.0,0.027442389801011876,0.00013646472090282072,0.0,0.0,-4.604193054758812e-19,3,0,0,865,Authority,0.13636363636363644
UCJKICxQOluD79PTKYQi2ZzQ,0.2727272727272727,0.0,0.0,0.02427536640146658,0.00018428941132779384,0.0,0.0,-2.054212339007235e-19,3,0,1,212,Authority,0.13636363636363644
UCIxLnJIU_a7dk5SoDwTPgeQ,0.2727272727272727,0.0,0.0,0.00033371339581189684,0.0001976882142903422,0.0,0.0,-3.8119619346286397e-19,3,0,0,1002,Authority,0.13636363636363644
UC1VIs6DyO3MVYQ-HkA8Masw,0.2727272727272727,0.0,0.0,0.00020393596410727031,0.00017089060836524543,0.0,0.0,-7.120021386291402e-20,3,0,0,1108,Authority,0.13636363636363644
UCK0Qv6zai1X82yFSKbSlNbQ,0.2727272727272727,0.0,0.0,0.0012507524250288636,0.00015004802597905903,0.0,0.0,-2.087189367664376e-19,3,0,0,726,Authority,0.13636363636363644
UCmun0WgdHiVEGrim7uIINXQ,0.2727272727272727,0.0,0.0,0.0003838794618489794,0.00019768821429034223,0.0,0.0,-2.3012964923337484e-19,3,0,0,740,Authority,0.13636363636363644
UCsI7osiUiMMYMkeOi3ON0VA,0.2727272727272727,0.0,0.0,0.0003059039461609055,0.00022448582021543901,0.0,0.0,-3.59758897144863e-19,3,0,0,650,Authority,0.13636363636363644
UCd0pejfmW9vAJkXnflOVhfg,0.2727272727272727,0.0,0.0,0.0003059039461609055,0.00022448582021543901,0.0,0.0,-1.0686352933375314e-19,3,0,0,602,Authority,0.13636363636363644
UCsPg1gIcFCBSQ-nRuDMyhiA,0.2727272727272727,0.0,0.0,0.029427749528350953,0.00012658458539223274,0.0,0.0,-2.91587455853125e-19,3,0,2,764,Authority,0.13636363636363644
UCZHUfKg91h5-ySopUDIVufQ,0.2727272727272727,0.0,0.0,0.0003059039461609055,0.00022448582021543901,0.0,0.0,-3.10244464167557e-19,3,0,0,1029,Authority,0.13636363636363644
UCCOsKt8T7klwLDdrF402-iA,0.2727272727272727,0.0,0.0,0.022306415098368275,0.00012216768850143307,0.0,0.0,-1.0662741776780997e-19,3,0,0,207,Authority,0.13636363636363644
UC4WYLnY2JPzdAFfFX88QaqQ,0.2727272727272727,0.0,0.0,0.032648799271632556,0.00041168249976919914,0.0,0.0,-9.300665882816235e-20,3,0,2,764,Authority,0.13636363636363644
UCyOQKFYJW3YItGLoOgCo9dg,0.2727272727272727,0.0,0.0,0.0004163692600523436,0.00015302553774851425,0.0,0.0,-1.9746259871729763e-19,3,0,0,1131,Authority,0.13636363636363644
UCVrplyAn0EaRxG54jHUVLPQ,0.2727272727272727,0.0,0.0,0.0005019962193409731,0.0004567155421449612,0.0,0.0,-3.630707138396951e-19,3,0,0,65,Authority,0.13636363636363644
UCCGjikcBo7FxmbeQI3WtaZw,0.2727272727272727,0.0,0.0,0.02728756737153273,0.00015481204481018735,0.0,0.0,-3.1170569791611055e-19,3,0,0,847,Authority,0.13636363636363644
UC56WHajAZ58y0-KkLxY7THg,0.2727272727272727,0.0,0.0,0.0003059039461609055,0.00022448582021543901,0.0,0.0,-2.214164365866934e-19,3,0,0,614,Authority,0.13636363636363644
UCLuxh3QesrOfRRpImWOf1-Q,0.2727272727272727,0.0,0.0,0.00020393596410727031,0.00017089060836524543,0.0,0.0,-7.073316116985709e-20,3,0,1,493,Authority,0.13636363636363644
UC8N5jlSxVXjyRgG6TaBcM3w,0.2727272727272727,0.0,0.0,0.0006065010084974582,0.0001887556789819766,0.0,0.0,-7.514660835513379e-20,3,0,0,225,Authority,0.13636363636363644
UC6ELMQQu9djrtu8F5DKj4jw,0.2727272727272727,0.0,0.0,0.000811685429282668,0.00016195807305687982,0.0,0.0,-3.16066385972978e-19,3,0,0,225,Authority,0.13636363636363644
UCjoDmHoPIL0pNGQ3mR4GomQ,0.2727272727272727,0.0,0.0,0.0003059039461609055,0.00022448582021543901,0.0,0.0,-3.2555917328408435e-19,3,0,0,663,Authority,0.13636363636363644
UCt8C5clq833Hv555bw_ty8A,0.2727272727272727,0.0,0.0,0.0003059039461609055,0.00022448582021543901,0.0,0.0,-3.716213053865591e-19,3,0,2,325,Authority,0.13636363636363644
UCH2Z5-rDinikDk5Sg3H5IpA,0.2727272727272727,0.0,0.0,0.0003670847353930866,0.0001887556789819766,0.0,0.0,-3.8488374185440834e-19,3,0,0,613,Authority,0.13636363636363644
