node,in_degree,out_degree,betweenness,closeness,pagerank,eigenvector,hub_score,authority_score,in_degree_raw,out_degree_raw,comment_count,community
UCXyl6-cmotOJZfWkAW-7aNA,0.45454545454545453,0.0,0.0,0.0006011060351045924,0.0003942573364011658,0.0,0.0,1.9349996696998242e-19,5,0,1,488
UC9PDMOcB_kbGnrz6YlkO6nA,0.0,0.0033783783783783786,0.0,0.0003339477972803291,7.554017998397095e-05,0.0,1.2225335573231241e-19,3.297715128258616e-20,0,1,1,488
UCqWMmAsq8W797igtTkf7_pw,0.0,0.0033783783783783786,0.0,0.0003339477972803291,7.554017998397095e-05,0.0,1.2225335573231241e-19,1.086678567154926e-19,0,1,1,488
UC5BUtGRWDaa8BPgZCvaueCQ,0.0,0.0033783783783783786,0.0,0.0003339477972803291,7.554017998397095e-05,0.0,1.2225335573231241e-19,-5.97508455933995e-20,0,1,1,488
UCT5EaQCAzb6leEoTFxDLW_Q,0.0,0.0033783783783783786,0.0,0.0003339477972803291,7.554017998397095e-05,0.0,1.2225335573231241e-19,-3.2448770714673413e-19,0,1,1,488
UC_46Svlb3pQpAMVbOhCD_5Q,0.45454545454545453,0.0,0.0,0.0006011060351045924,0.0003942573364011658,0.0,0.0,-4.290083416894928e-19,5,0,1,489
UCEGobnpaQVgjXYo2M8_ePxg,0.0,0.0033783783783783786,0.0,0.0003339477972803291,7.554017998397095e-05,0.0,-2.7104764011061147e-19,7.187687770688592e-20,0,1,1,489
UCGAu_lybQJUolWEcdGIF0Dg,0.0,0.0033783783783783786,0.0,0.0003339477972803291,7.554017998397095e-05,0.0,-2.7104764011061147e-19,1.3482456978697118e-20,0,1,1,489
UCrvcH6HXz6g-gg48wTvwhwQ,0.0,0.0033783783783783786,0.0,0.0003339477972803291,7.554017998397095e-05,0.0,-2.7104764011061147e-19,-3.5811012810005923e-19,0,1,1,489
UCOCXcZE5bwE1sXZ3erzF-Iw,0.0,0.0033783783783783786,0.0,0.0003339477972803291,7.554017998397095e-05,0.0,-2.7104764011061147e-19,9.992295384127737e-20,0,1,1,489
UCYCfDl3HZuYtoFbpgoYTvhA,0.18181818181818182,0.0,0.0,0.00012022120702091849,0.00013928361126740993,0.0,0.0,-5.86257776002714e-21,2,0,1,490
UCvi7xplxVehSVv0aOol3wwA,0.0,0.006756756756756757,0.0,0.00012022120702091849,7.554017998397095e-05,0.0,-7.407957899198255e-21,2.187149252054733e-19,0,2,2,490
UC49t1J1b9ws_VwYMZ-_6kLg,0.09090909090909091,0.0,0.0,0.00012022120702091849,0.00013928361126740993,0.0,0.0,7.067102686550685e-20,1,0,1,491
UCdo8gFJCCzg_9e2Y4IGjxnA,0.0,0.0033783783783783786,0.0,0.00012022120702091849,7.554017998397095e-05,0.0,4.464998275011024e-20,-2.1292274980799326e-20,0,1,1,491
UC0Jc_4GjUYy0Zee0JAajjqg,0.45454545454545453,0.0,0.0,0.0007363548930031257,0.0003198899999038203,0.0,0.0,-1.0930800930204036e-19,5,0,1,492
UClOduGJMV81TMfpGHUmZRPw,0.45454545454545453,0.0,0.0,0.0009140957292452595,0.0003198899999038203,0.0,0.0,-4.029602511030723e-19,5,0,1,492
UChuXA5UqzipkyykEEqgBDFA,0.45454545454545453,0.0,0.0,0.0005640165137896282,0.00029864218947600737,0.0,0.0,-1.0155987340135606e-19,5,0,1,492
UCLP-aNmZjsa_yrB34aK-rNg,0.36363636363636365,0.0,0.0,0.0007796698867091919,0.00026677047383428783,0.0,0.0,1.92561034764706e-19,4,0,2,492
UCOmjN4HUldFnQWubjrNE8kw,0.18181818181818182,0.0,0.0,0.0006627194037028131,0.00016053142169522293,0.0,0.0,2.6602815585934504e-19,2,0,2,492
UCUUwIRgMMNR1FIai8BMObBg,0.36363636363636365,0.0,0.0,0.0003606636210627555,0.00026677047383428783,0.0,0.0,6.372551361871433e-19,4,0,2,493
UC92i0ohXKCTWLb2qYNlkVkQ,0.0,0.0033783783783783786,0.0,0.00021639817263765327,7.554017998397095e-05,0.0,4.0261804731271944e-19,2.2418277513398707e-19,0,1,1,493
UC-IiSdZfsn1XD1QKdhGxBhg,0.0,0.0033783783783783786,0.0,0.00021639817263765327,7.554017998397095e-05,0.0,4.0261804731271944e-19,-4.8683982083806697e-20,0,1,1,493
UCZHSk4ABLkekYOafcK1B2xw,0.0,0.006756756756756757,0.0,0.00021639817263765327,7.554017998397095e-05,0.0,8.052360946254389e-19,1.0949702452828006e-21,0,2,2,493
UCXDTyLgOCg0j1v7AHKqFNGw,0.45454545454545453,0.0,0.0,0.00048088482808367395,0.0003305139051177268,0.0,0.0,2.9999569321926018e-19,5,0,1,494
UCWsC2qQ6ySRynUIqbtYqrgw,0.0,0.0033783783783783786,0.0,0.000274791330333528,7.554017998397095e-05,0.0,1.895373977349843e-19,1.0816728620283958e-20,0,1,1,494
UCYgndHY5qISti-1S86VM-iQ,0.0,0.0033783783783783786,0.0,0.000274791330333528,7.554017998397095e-05,0.0,1.895373977349843e-19,-1.2480040646926992e-21,0,1,1,494
UCwBhad_6KFsaIivYK5Veznw,0.0,0.0033783783783783786,0.0,0.000274791330333528,7.554017998397095e-05,0.0,1.895373977349843e-19,-2.338209322837097e-20,0,1,1,494
UCm3QrmmKXFuDDXnHes5Y3Ew,0.0,0.006756756756756757,0.0,0.000274791330333528,7.554017998397095e-05,0.0,3.790747954699686e-19,5.781869077411431e-20,0,2,2,494
UCfZlv3vU18S-mWv-JAVkEOg,0.09090909090909091,0.0,0.0,0.00012022120702091849,0.00013928361126740993,0.0,0.0,-5.1260511851909e-20,1,0,2,495
UCJKgWXiOpXo7pHU5MR7-nBg,0.0,0.0033783783783783786,0.0,0.00012022120702091849,7.554017998397095e-05,0.0,-3.238641168049403e-20,2.0807838341632368e-20,0,1,1,495
UC6PP9ikcnijAhW9rfxv5grQ,0.18181818181818182,0.0,0.0,0.00024044241404183698,0.0002030270425508489,0.0,0.0,2.7600358785272725e-19,2,0,1,496
UC5nbzLgy2j4icUYpS7ke0lw,0.0,0.0033783783783783786,0.0,0.00016029494269455797,7.554017998397095e-05,0.0,1.7437917606667318e-19,1.0321411291495004e-20,0,1,1,496
UCCrHs3JapXicPZv3K_vs7xg,0.0,0.0033783783783783786,0.0,0.00016029494269455797,7.554017998397095e-05,0.0,1.7437917606667318e-19,3.768258028666104e-19,0,1,1,496
UCWpqoJmfG_OXbTgIkHgOjbg,0.09090909090909091,0.0,0.0,0.00012022120702091849,0.00013928361126740993,0.0,0.0,-1.6362756986810717e-19,1,0,1,497
UCIDr9DfmRc6rUBXLNb6S9zg,0.0,0.0033783783783783786,0.0,0.00012022120702091849,7.554017998397095e-05,0.0,-1.0337996341778563e-19,7.347264475234873e-20,0,1,1,497
UCUhS-TAbu2t99EDnwjITo9w,0.45454545454545453,0.0,0.0,0.0006011060351045924,0.0003942573364011658,0.0,0.0,3.2502489653481797e-19,5,0,1,498
UC0qSPN6uvGk-MVbBWuN5MpQ,0.0,0.0033783783783783786,0.0,0.0003339477972803291,7.554017998397095e-05,0.0,2.0535085829804445e-19,-4.296205185372543e-20,0,1,1,498
UCpfbEekhz9n4eB7h7qUQksw,0.0,0.0033783783783783786,0.0,0.0003339477972803291,7.554017998397095e-05,0.0,2.0535085829804445e-19,2.7517846168906575e-19,0,1,1,498
UC4y4AMkoahmOl_gexyNzAUQ,0.0,0.0033783783783783786,0.0,0.0003339477972803291,7.554017998397095e-05,0.0,2.0535085829804445e-19,-1.3755352087390314e-19,0,1,1,498
UC07gxSebiabluDBY3-zqQAA,0.0,0.0033783783783783786,0.0,0.0003339477972803291,7.554017998397095e-05,0.0,2.0535085829804445e-19,9.102560126001255e-20,0,1,1,498
UCvdiMXgrQZT4307iDlJm-7A,0.09090909090909091,0.0,0.0,0.00012022120702091849,0.00013928361126740993,0.0,0.0,4.920426193830647e-20,1,0,1,499
UCSG6bmdgshyNiTiXPCV0rlQ,0.0,0.0033783783783783786,0.0,0.00012022120702091849,7.554017998397095e-05,0.0,3.1087272171073943e-20,2.5660182879211486e-21,0,1,1,499
UCi-kgFtnQvCk_WsQ0EE9L5g,0.45454545454545453,0.0,0.0,0.0006011060351045924,0.0003942573364011658,0.0,0.0,5.190124695227793e-19,5,0,1,500
UCnrGfVrIvOYIHSvzwI_32dg,0.0,0.0033783783783783786,0.0,0.0003339477972803291,7.554017998397095e-05,0.0,3.2791228370554414e-19,-1.8751819858705596e-20,0,1,1,500
UCIa50rRPr9TfL9e2ZbShotw,0.0,0.0033783783783783786,0.0,0.0003339477972803291,7.554017998397095e-05,0.0,3.2791228370554414e-19,-5.446310840457023e-20,0,1,1,500
UCdH_q4766PRl-lUzDhU3OlQ,0.0,0.0033783783783783786,0.0,0.0003339477972803291,7.554017998397095e-05,0.0,3.2791228370554414e-19,2.160603131046573e-22,0,1,1,500
UCALstN6L5LG3klztb7JxZhA,0.0,0.0033783783783783786,0.0,0.0003339477972803291,7.554017998397095e-05,0.0,3.2791228370554414e-19,-1.2219731138919608e-20,0,1,1,500
UCcc5CTSelZUl__9CwT1h-Ow,0.09090909090909091,0.0,0.0,0.00012022120702091849,0.00013928361126740993,0.0,0.0,4.192672707550665e-19,1,0,1,501
UCI_90h2Jy3knGa8CIFH8JEQ,0.0,0.0033783783783783786,0.0,0.00012022120702091849,7.554017998397095e-05,0.0,2.6489322763805096e-19,8.224476483296887e-22,0,1,1,501
UCmAvi0QnRY3LoJM478X-UEg,0.09090909090909091,0.0,0.0,0.00012022120702091849,0.00013928361126740993,0.0,0.0,-3.673713347773184e-19,1,0,1,502
UCWAgDUJDV20zw7GjCKJ5ybg,0.0,0.0033783783783783786,0.0,0.00012022120702091849,7.554017998397095e-05,0.0,-2.321053547433069e-19,-3.1135225175187897e-20,0,1,1,502
UC_SMKhJoL-Y9tfYSub40FYw,0.09090909090909091,0.0,0.0,0.00012022120702091849,0.00013928361126740993,0.0,0.0,-2.506180335041064e-19,1,0,1,503
UC2YFR2uOYkYeJebMJrjKI7A,0.0,0.0033783783783783786,0.0,0.00012022120702091849,7.554017998397095e-05,0.0,-1.5834057277985536e-19,-1.827569224010198e-21,0,1,1,503
UCeHgnT4mhXS8D9JicyuPlng,0.18181818181818182,0.0,0.0,0.00012022120702091849,0.00013928361126740993,0.0,0.0,4.701209975309587e-19,2,0,2,504
UCFhVzx2UafLV3So3aoDqu5w,0.0,0.006756756756756757,0.0,0.00012022120702091849,7.554017998397095e-05,0.0,5.940452646929678e-19,2.6331897219763708e-20,0,2,2,504
UCn1RF9So503RBariXrjLceg,0.09090909090909091,0.0,0.0,0.00012022120702091849,0.00013928361126740993,0.0,0.0,-2.298771116555209e-21,1,0,1,505
UCqj8o8yuvd11vsx5tZPEyNQ,0.0,0.0033783783783783786,0.0,0.00012022120702091849,7.554017998397095e-05,0.0,-1.4523645014522686e-21,-1.9939270399063762e-20,0,1,2,505
UCAwvOe_U10nVwKFLZon_UAg,0.45454545454545453,0.0,0.0,0.0006011060351045924,0.0003942573364011658,0.0,0.0,1.5243950648877196e-19,5,0,1,506
UCkSMecSOUpgyV2eOj-6yAkg,0.0,0.0033783783783783786,0.0,0.0003339477972803291,7.554017998397095e-05,0.0,9.631134054571193e-20,1.4055119770071296e-20,0,1,1,506
UCEPctcvAi1y7WGT8RlO0AYQ,0.0,0.0033783783783783786,0.0,0.0003339477972803291,7.554017998397095e-05,0.0,9.631134054571193e-20,-1.5495401680783996e-20,0,1,1,506
UC-MfMIL98tmBjMB-8IDJM3g,0.0,0.0033783783783783786,0.0,0.0003339477972803291,7.554017998397095e-05,0.0,9.631134054571193e-20,-6.390199644812069e-20,0,1,1,506
UCG2DWK_4gAif-NonqHq570g,0.0,0.0033783783783783786,0.0,0.0003339477972803291,7.554017998397095e-05,0.0,9.631134054571193e-20,-2.2933994716095488e-20,0,1,1,506
UCvbWyWTJIBDfyGhB9K6H0Pg,0.09090909090909091,0.0,0.0,0.00012022120702091849,0.00013928361126740993,0.0,0.0,1.0341155384422166e-19,1,0,2,507
UC-HqACsyWwveeMcbk9PGqxA,0.0,0.0033783783783783786,0.0,0.00012022120702091849,7.554017998397095e-05,0.0,6.533546065622855e-20,6.083645402060302e-21,0,1,1,507
UCsuwFiGJrql-QeFmys2HT3A,0.18181818181818182,0.0,0.0,0.0002704977157970666,0.00017115532690912942,0.0,0.0,-5.3329730070695383e-20,2,0,4,508
UCO0kfQGCEJU5J1S6VJ_9Fwg,0.09090909090909091,0.0,0.0,0.00018033181053137774,0.00010741189562569042,0.0,0.0,-2.0748962701561868e-19,1,0,1,508
UCy0h8RlPyHnYl-uagE_7sew,0.0,0.006756756756756757,0.0,0.0002704977157970666,7.554017998397095e-05,0.0,-1.64785773057484e-19,4.6114515452023853e-20,0,2,2,508
UCTp92gO5Vua15_nT6fZCy4Q,0.0,0.0033783783783783786,0.0,0.00018033181053137774,7.554017998397095e-05,0.0,-3.3693744570263034e-20,1.094041010431734e-19,0,1,1,508
UCySTGK-n0Urta_DB8Td_fwA,0.09090909090909091,0.0,0.0,0.00012022120702091849,0.00013928361126740993,0.0,0.0,-2.326736917999565e-20,1,0,1,509
UCYFhNWpt47OMJbEdUYu2vGg,0.0,0.0033783783783783786,0.0,0.00012022120702091849,7.554017998397095e-05,0.0,-1.4700333058756124e-20,2.3017423337349857e-20,0,1,1,509
UCT0ZWQiim3W0qgOwe_XFspA,0.2727272727272727,0.0,0.0,0.0003606636210627555,0.00026677047383428783,0.0,0.0,-7.66085802468085e-20,3,0,3,510
UCE5D3I-dHED8h8vbZOswC1g,0.0,0.0033783783783783786,0.0,0.00021639817263765327,7.554017998397095e-05,0.0,-4.840133132691115e-20,-6.032678489169773e-22,0,1,1,510
UCfBqx85sKWV-OJBiQF7dMSA,0.0,0.0033783783783783786,0.0,0.00021639817263765327,7.554017998397095e-05,0.0,-4.840133132691115e-20,1.1898875662541195e-20,0,1,1,510
UC5TSpBrLb7WwCemGHxt7azg,0.0,0.0033783783783783786,0.0,0.00021639817263765327,7.554017998397095e-05,0.0,-4.840133132691115e-20,1.3727150484905591e-19,0,1,1,510
UCVfDlzic4WDY0FnIOd15jBA,0.09090909090909091,0.0,0.0,0.00012022120702091849,0.00013928361126740993,0.0,0.0,-5.887979675552245e-20,1,0,1,511
UC-XcwRA_CnMRXR2PoAVxVxw,0.0,0.0033783783783783786,0.0,0.00012022120702091849,7.554017998397095e-05,0.0,-3.7200278898837245e-20,-9.226764419169282e-20,0,1,1,511
UCWqHTR-uMMzujuc7m-sFWTQ,0.09090909090909091,0.0,0.0,0.00012022120702091849,0.00013928361126740993,0.0,0.0,2.4635410412058518e-20,1,0,1,512
UCSW_J-ZTi0kJBH1_xheB2jg,0.0,0.0033783783783783786,0.0,0.00012022120702091849,7.554017998397095e-05,0.0,1.5564662050738835e-20,-1.234718064355459e-19,0,1,1,512
UC42zP4qHt6EkEdK_6-cD7wA,0.09090909090909091,0.0,0.0,0.00012022120702091849,0.00013928361126740993,0.0,0.0,2.0467704784778423e-20,1,0,2,513
UCyPEiHjnJZYMitVm9TI5Cww,0.0,0.0033783783783783786,0.0,0.00012022120702091849,7.554017998397095e-05,0.0,1.293150398555697e-20,-1.1346016473593405e-19,0,1,1,513
UCZjUbptr1Kfx5GovwidknXA,0.45454545454545453,0.0,0.0,0.00048088482808367395,0.0003305139051177268,0.0,0.0,7.934881754341272e-20,5,0,1,514
UCDXl1xlzRCvHSOk09aXtttA,0.0,0.006756756756756757,0.0,0.000274791330333528,7.554017998397095e-05,0.0,1.0026522867136249e-19,1.3099300684880062e-19,0,2,2,514
UCa1yUYR337flktcJFU9rnQg,0.0,0.0033783783783783786,0.0,0.000274791330333528,7.554017998397095e-05,0.0,5.013261433568124e-20,2.6692796996558945e-20,0,1,1,514
UCpdwMysWihP4uhx4si9p8IQ,0.0,0.0033783783783783786,0.0,0.000274791330333528,7.554017998397095e-05,0.0,5.013261433568124e-20,2.1445191200484546e-19,0,1,1,514
UCLB86IuQxMDDqrC9w1OWtmw,0.0,0.0033783783783783786,0.0,0.000274791330333528,7.554017998397095e-05,0.0,5.013261433568124e-20,4.425797802363127e-20,0,1,1,514
UCCSmtEwvhWXglcJZVJFdQ-w,0.45454545454545453,0.0,0.0,0.0006011060351045924,0.0003942573364011658,0.0,0.0,2.382444255448788e-21,5,0,1,515
UCCRWPc-H81tzxYROFswUyxg,0.0,0.0033783783783783786,0.0,0.0003339477972803291,7.554017998397095e-05,0.0,1.5052292237288507e-21,1.0457392563728907e-20,0,1,1,515
UCTkxQ-YlRer_hVlXqTYF2Nw,0.0,0.0033783783783783786,0.0,0.0003339477972803291,7.554017998397095e-05,0.0,1.5052292237288507e-21,-8.832196868424972e-20,0,1,1,515
UCdvAbON5fbBM_RDWjLmjmsQ,0.0,0.0033783783783783786,0.0,0.0003339477972803291,7.554017998397095e-05,0.0,1.5052292237288507e-21,-1.2649588255592274e-19,0,1,1,515
UCHQo5YtTCwJgELmWBZDLEog,0.0,0.0033783783783783786,0.0,0.0003339477972803291,7.554017998397095e-05,0.0,1.5052292237288507e-21,-1.0579512670344182e-19,0,1,1,515
UCiEzW5BFByjGjuedf69Jj7A,0.45454545454545453,0.0,0.0,0.0006011060351045924,0.0003942573364011658,0.0,0.0,-2.590890815580194e-19,5,0,1,516
UCf2r-V5LMgMj38mcLxslijA,0.0,0.0033783783783783786,0.0,0.0003339477972803291,7.554017998397095e-05,0.0,-1.6369258429374464e-19,-2.2979432155414472e-20,0,1,1,516
UC_oWYfzk84sgXTzs97iI5Xw,0.0,0.0033783783783783786,0.0,0.0003339477972803291,7.554017998397095e-05,0.0,-1.6369258429374464e-19,-1.6525335063750936e-20,0,1,1,516
UCQOamczERqrR9EInjy1WN3w,0.0,0.0033783783783783786,0.0,0.0003339477972803291,7.554017998397095e-05,0.0,-1.6369258429374464e-19,5.1069379642107796e-21,0,1,1,516
UC10dRaAWwFmjZ67DEOP2FMg,0.0,0.0033783783783783786,0.0,0.0003339477972803291,7.554017998397095e-05,0.0,-1.6369258429374464e-19,7.042607045614167e-20,0,1,3,516
UCeEkIh4EkliDWwDJ4FTL8oQ,0.18181818181818182,0.0,0.0,0.00024044241404183698,0.0002030270425508489,0.0,0.0,-8.310138449791117e-19,2,0,1,517
UC266Bv9MqgWnTZzKr1dfR0g,0.0,0.0033783783783783786,0.0,0.00016029494269455797,7.554017998397095e-05,0.0,-5.250348762305905e-19,-8.72756575492476e-21,0,1,1,517
UCdMAdoYeC-ShN2G5eIJ-kMw,0.0,0.0033783783783783786,0.0,0.00016029494269455797,7.554017998397095e-05,0.0,-5.250348762305905e-19,-4.715997779152005e-20,0,1,1,517
UC8yyvL9EBabUPJl9vJHaR-g,0.45454545454545453,0.0,0.0,0.00024044241404183698,0.0002030270425508489,0.0,0.0,-1.8875048481104903e-18,5,0,1,518
UCJ7ethMbLXr4CMgZYaHoHNA,0.0,0.010135135135135136,0.0,0.00016029494269455797,7.554017998397095e-05,0.0,-3.577578930723738e-18,6.617774796691009e-20,0,3,3,518
UCWGCQaTiqh3LSS7I7MKFf8g,0.0,0.006756756756756757,0.0,0.00016029494269455797,7.554017998397095e-05,0.0,-2.385052620482492e-18,-2.811485362351938e-19,0,2,2,518
UCEgQ2q8M_H0GYhSxkbwvDug,0.45454545454545453,0.0,0.0,0.0006011060351045924,0.0003942573364011658,0.0,0.0,4.0117903403120477e-19,5,0,1,519
UCYII3Xzj1UnZcRIxBp6ju6g,0.0,0.0033783783783783786,0.0,0.0003339477972803291,7.554017998397095e-05,0.0,2.5346507251533925e-19,-4.2404084009422767e-20,0,1,1,519
UC0a56Stfh6pYwS0Q3U1y6Kw,0.0,0.0033783783783783786,0.0,0.0003339477972803291,7.554017998397095e-05,0.0,2.5346507251533925e-19,9.139818847129059e-20,0,1,1,519
UCw1A1UqFjFgIqdaS7qzm3zQ,0.0,0.0033783783783783786,0.0,0.0003339477972803291,7.554017998397095e-05,0.0,2.5346507251533925e-19,2.4523751585331236e-19,0,1,1,519
UCwI0IfcnGwdlxtZI592oQyw,0.0,0.0033783783783783786,0.0,0.0003339477972803291,7.554017998397095e-05,0.0,2.5346507251533925e-19,4.1016839570124684e-20,0,1,1,519
UC1C6B2iCxJbI3sS2UKasM8w,0.36363636363636365,0.0,0.0,0.0003606636210627555,0.00026677047383428783,0.0,0.0,3.3079202722554e-19,4,0,2,520
UCmjQl5eMhBQsKDbOUqaRy_A,0.0,0.006756756756756757,0.0,0.00021639817263765327,7.554017998397095e-05,0.0,4.1798906750294407e-19,-7.510912722456522e-20,0,2,2,520
UCcIji15d0r7VYforWw52S2g,0.0,0.0033783783783783786,0.0,0.00021639817263765327,7.554017998397095e-05,0.0,2.0899453375147203e-19,7.594300692261496e-20,0,1,1,520
UCilFk32Z8y7m9Ob9pYwcbjQ,0.0,0.0033783783783783786,0.0,0.00021639817263765327,7.554017998397095e-05,0.0,2.0899453375147203e-19,1.1665513512767108e-19,0,1,1,520
UC9ADAXq8I0n6kd8CzeQNU7w,0.09090909090909091,0.0,0.0,0.00012022120702091849,0.00013928361126740993,0.0,0.0,-1.0080344332271164e-19,1,0,1,521
UCDgnRnW0lERc-5FbOCgABfA,0.0,0.0033783783783783786,0.0,0.00012022120702091849,7.554017998397095e-05,0.0,-6.368765539626789e-20,-2.056916816685188e-19,0,1,1,521
UCxqcXarmurgtzVJ3QRudgfA,0.45454545454545453,0.0,0.0,0.00048088482808367395,0.0003305139051177268,0.0,0.0,-2.1043129173892645e-19,5,0,1,522
UCxyICTpYhk63Hkfe1Ysz4cw,0.0,0.0033783783783783786,0.0,0.000274791330333528,7.554017998397095e-05,0.0,-1.3295057342392127e-19,3.629593672918019e-20,0,1,1,522
UC6OmPZMr5hjqnlbZmTpELVA,0.0,0.006756756756756757,0.0,0.000274791330333528,7.554017998397095e-05,0.0,-2.6590114684784255e-19,-4.879827256448253e-20,0,2,2,522
UCc7t1sRKVm_hHELbJF9rSRw,0.0,0.0033783783783783786,0.0,0.000274791330333528,7.554017998397095e-05,0.0,-1.3295057342392127e-19,4.361599999667405e-19,0,1,1,522
UCRbv_5IkAXHsiDHJRjItJZQ,0.0,0.0033783783783783786,0.0,0.000274791330333528,7.554017998397095e-05,0.0,-1.3295057342392127e-19,1.971447959657593e-19,0,1,1,522
UCpsSxvsiMmQ6KJssYGIMIFA,0.45454545454545453,0.0,0.0,0.0007601082766483879,0.00034644976293858663,0.0,0.0,1.0522724089780295e-19,5,0,1,523
UCRC6FHs-fc9t6rWPC1jkwrw,0.2727272727272727,0.0,0.0,0.0006732387593171436,0.00021896290037170865,0.0,0.0,8.598190880250204e-21,3,0,5,523
UC8A42pPtO1bCGL5Kw7Tkybg,0.2727272727272727,0.0,0.0,0.0007601082766483879,0.00015521946908826967,0.0,0.0,-2.5353880235028656e-20,3,0,2,523
UC4EJEuqG0M5hdMXn6QhYftw,0.09090909090909091,0.0,0.0,0.00042842466502000044,0.00010741189562569042,0.0,0.0,-8.056501303603778e-20,1,0,1,523
UCksST1LMp0AtclndNmXPUMw,0.09090909090909091,0.0,0.0,0.00042842466502000044,0.00010741189562569042,0.0,0.0,-9.301887327587333e-20,1,0,1,523
UCcKVbBB1iNmL-6uqvuWarSw,0.09090909090909091,0.0,0.0,0.00012022120702091849,0.00013928361126740993,0.0,0.0,-4.467814067559933e-21,1,0,1,524
UC8JQ017_-Y3mnDcmJJ4sw9g,0.0,0.0033783783783783786,0.0,0.00012022120702091849,7.554017998397095e-05,0.0,-2.8227666965543557e-21,1.3050129058401415e-19,0,1,1,524
UCNTf3_7YKkV_o8MSDIQajUQ,0.09090909090909091,0.0,0.0,0.00012022120702091849,0.00013928361126740993,0.0,0.0,2.146894492037911e-20,1,0,1,525
UCvu4Qhc5csyxkyNmIG10VAQ,0.0,0.0033783783783783786,0.0,0.00012022120702091849,7.554017998397095e-05,0.0,1.3564087899589617e-20,-1.711410843671356e-20,0,1,1,525
UC2ZrJEmIg8rv1dkieoai0mw,0.09090909090909091,0.0,0.0,0.00012022120702091849,0.00013928361126740993,0.0,0.0,-1.660248945970499e-19,1,0,1,526
UC96qOINxERPF2fKedue-4gQ,0.0,0.0033783783783783786,0.0,0.00012022120702091849,7.554017998397095e-05,0.0,-1.0489459413055868e-19,5.436008489083826e-21,0,1,1,526
UCsrjd9Hb1k53Gk4zLR3io_g,0.45454545454545453,0.0,0.0,0.00048088482808367395,0.0003305139051177268,0.0,0.0,3.266286647727596e-19,5,0,1,527
UCMtVI2rcaurg6_rWv0eIexg,0.0,0.0033783783783783786,0.0,0.000274791330333528,7.554017998397095e-05,0.0,2.0636411970565843e-19,-5.0633280504500676e-20,0,1,1,527
UCm15O4WL5qtFjTqSiZzsxCA,0.0,0.0033783783783783786,0.0,0.000274791330333528,7.554017998397095e-05,0.0,2.0636411970565843e-19,-1.1386068781399162e-20,0,1,1,527
UCYznCZDVcxR6AAHAan5SKlQ,0.0,0.006756756756756757,0.0,0.000274791330333528,7.554017998397095e-05,0.0,4.1272823941131686e-19,8.280520479303536e-20,0,2,2,527
UCxLX67r7uiJeLpxDCt5zHyw,0.0,0.0033783783783783786,0.0,0.000274791330333528,7.554017998397095e-05,0.0,2.0636411970565843e-19,-5.456541246635795e-20,0,1,1,527
UCIc1_libEa6EF66TqfgtEWw,0.09090909090909091,0.0,0.0,0.00012022120702091849,0.00013928361126740993,0.0,0.0,-1.4783260227229224e-19,1,0,1,528
UC-5U6G2mtocJY1gY45Rv8nQ,0.0,0.0033783783783783786,0.0,0.00012022120702091849,7.554017998397095e-05,0.0,-9.340069663800854e-20,3.674486207385514e-20,0,1,1,528
UC27ICCBKColAEP5F2FuWa6Q,0.09090909090909091,0.0,0.0,0.00012022120702091849,0.00013928361126740993,0.0,0.0,-2.765269726254272e-19,1,0,1,529
UCv7gjW12tR-pxPazP4UBq9w,0.0,0.0033783783783783786,0.0,0.00012022120702091849,7.554017998397095e-05,0.0,-1.747098507732569e-19,-6.555854436103687e-20,0,1,1,529
UCiKvgvbh3GCyT8g0kRuQOgg,0.09090909090909091,0.0,0.0,0.00012022120702091849,0.00013928361126740993,0.0,0.0,-8.89083133100868e-20,1,0,1,530
UC9kbZ8K59TZ5orVvVF1PAvQ,0.0,0.0033783783783783786,0.0,0.00012022120702091849,7.554017998397095e-05,0.0,-5.617230754537589e-20,-1.0473220308923427e-21,0,1,1,530
UCDZHXXRQ3RrqyyARXQOnBtg,0.09090909090909091,0.0,0.0,0.00012022120702091849,0.00013928361126740993,0.0,0.0,1.2394896993449135e-19,1,0,1,531
UC5VRltxKprOaTEVIm2ZVABA,0.0,0.0033783783783783786,0.0,0.00012022120702091849,7.554017998397095e-05,0.0,7.831100827219146e-20,2.4127479234794752e-20,0,1,1,531
UCrmwpIqpp3vOIfrWT9z-ATA,0.18181818181818182,0.0,0.0,0.00024044241404183698,0.0002030270425508489,0.0,0.0,5.9092174957259754e-21,2,0,1,532
UCCc-b9iO1EdS_DEjFWpiq6Q,0.0,0.0033783783783783786,0.0,0.00016029494269455797,7.554017998397095e-05,0.0,3.7334459530768866e-21,-1.1337533098247066e-24,0,1,1,532
UCiBRjuyz9_qL_zk_9WOD6qg,0.0,0.0033783783783783786,0.0,0.00016029494269455797,7.554017998397095e-05,0.0,3.7334459530768866e-21,1.7267859872321025e-22,0,1,1,532
UCHRpe3iA8hcEqwq-gquVxGA,0.36363636363636365,0.0,0.0,0.0003606636210627555,0.00026677047383428783,0.0,0.0,-2.541213395421146e-19,4,0,4,533
UCs68mzSG5zM9nbDU-Qg41SQ,0.0,0.006756756756756757,0.0,0.00021639817263765327,7.554017998397095e-05,0.0,-3.211079258430399e-19,-8.31723555462964e-20,0,2,2,533
